uid,jid,label,behavior_type,jd,skills,loc,Industry,job_level_jd,salary_mid,edu_req,exp_req,user_profile_text,user_skills,user_edu,user_active_loc,job_level_user,education_ordinal,job_level_ordinal,expected_salary_k,industry
REC_01502,JD_1328,3,投递,"BIM Coordinator | Real Estate | Tianjin | Level: Senior | Salary: 19k-23k/月. Manage 3D BIM models for clash detection during construction. Skills: 3D Modeling, Navisworks, Construction Knowledge","3D Modeling, Navisworks, Construction Knowledge",Tianjin,Real Estate,Senior,21.0,Bachelor's,5-10年,"Skills: Cartography, Financial Analysis, GIS (ArcGIS/QGIS), Operations Management, Property Management Software, PropTech Market, BIM Coordination. Education: Bachelor's. Level: Senior. Expected Title: GIS Specialist (RE). Industry: Real Estate","Cartography, Financial Analysis, GIS (ArcGIS/QGIS), Operations Management, Property Management Software, PropTech Market, BIM Coordination",Bachelor's,Shanghai,Senior,1.0,3,25.0,Real Estate
REC_00133,JD_0528,2,收藏,"Gamification Expert | Education Technology | Zhengzhou | Level: Junior | Salary: 7k-8k/月. Design reward loops, badges, and leaderboard mechanics to increase engagement. Skills: Game Design, Behavioral Psychology","Game Design, Behavioral Psychology",Zhengzhou,Education Technology,Junior,7.5,Bachelor's,3-5年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1809,2,收藏,LMS Architect | Education Technology | Changsha | Level: Junior | Salary: 8k-9k/月. Implement LTI standards to integrate third-party educational applications. Skills: LTI Standards,LTI Standards,Changsha,Education Technology,Junior,8.5,Bachelor's,0-1年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1310,1,点击,"Audience Analytics | Media | Nanjing | Level: VP | Salary: 37k-46k/月. Forecast viewership churn based on content consumption decline. Skills: Audience Segmentation, Predictive Modeling","Audience Segmentation, Predictive Modeling",Nanjing,Media,VP,41.5,Master's,5-10年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_0345,1,点击,"Predictive Maint Eng | Manufacturing | Shenzhen | Level: Senior | Salary: 18k-22k/月. Analyze vibration data to predict failures in CNC machines. Skills: Signal Processing, Reliability Engineering, IoT","Signal Processing, Reliability Engineering, IoT",Shenzhen,Manufacturing,Senior,20.0,Master's,1-3年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_0382,1,点击,"Streaming Video Eng | Media | Changsha | Level: Senior | Salary: 15k-18k/月. Implement ABR algorithms to optimize playback quality under network constraints. Skills: Video Codecs (H.264/H.265), CDN Architecture, FFmpeg","Video Codecs (H.264/H.265), CDN Architecture, FFmpeg",Changsha,Media,Senior,16.5,High School,5-10年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1354,0,无行为,"Clinical Trial Coordinator | Healthcare | Shenzhen | Level: Senior | Salary: 20k-24k/月. Ensure rigorous compliance with Good Clinical Practice (GCP) and specific trial protocols. Skills: GCP, EDC Systems","GCP, EDC Systems",Shenzhen,Healthcare,Senior,22.0,Master's,5-10年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1282,0,无行为,"Inv Optimization Lead | Retail | Chengdu | Level: Mid-level | Salary: 8k-10k/月. Develop stochastic models for determining safety stock levels. Skills: Inventory Optimization, Operations Research, SQL, Python","Inventory Optimization, Operations Research, SQL, Python",Chengdu,Retail,Mid-level,9.0,Bachelor's,3-5年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1480,0,无行为,"LTV Analyst | E-Commerce | Guangzhou | Level: Senior | Salary: 23k-28k/月. Evaluate the long-term ROI of various marketing channels based on cohort profitability. Skills: Cohort Analysis, SQL, Python","Cohort Analysis, SQL, Python",Guangzhou,E-Commerce,Senior,25.5,Bachelor's,3-5年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00133,JD_1853,0,无行为,"VoIP Admin | Telecom | Guangzhou | Level: Mid-level | Salary: 13k-15k/月. Implement QoS policies to prioritize voice and video traffic. Skills: SIP/VoIP, Networking (QoS), SBC Config","SIP/VoIP, Networking (QoS), SBC Config",Guangzhou,Telecom,Mid-level,14.0,Bachelor's,1-3年,"Skills: Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling. Education: Bachelor's. Level: Senior. Expected Title: EdTech Product Manager. Industry: Education Technology","Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",Bachelor's,Chongqing,Senior,1.0,3,,Education Technology
REC_00472,JD_1027,3,投递,"Smart Grid Engineer | Energy | Shenzhen | Level: Mid-level | Salary: 21k-26k/月. Develop optimal power flow algorithms for microgrid control. Skills: Control Systems, MATLAB/Simulink, Python","Control Systems, MATLAB/Simulink, Python",Shenzhen,Energy,Mid-level,23.5,Bachelor's,1-3年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_1280,2,收藏,"HSE Compliance Lead | Energy | Chongqing | Level: Senior | Salary: 17k-21k/月. Ensure facility emissions comply with state and federal EPA regs. Skills: Health & Safety Regulations, Risk Assessment (HAZOP), Environmental Comp, Data Analysis","Health & Safety Regulations, Risk Assessment (HAZOP), Environmental Comp, Data Analysis",Chongqing,Energy,Senior,19.0,Ph.D.,5-10年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_0071,2,收藏,Utility Data Scientist | Energy | Guangzhou | Level: Senior | Salary: 25k-31k/月. Apply ML to AMI (Advanced Metering Infra) to detect theft. Skills: Time Series Analysis,Time Series Analysis,Guangzhou,Energy,Senior,28.0,Bachelor's,5-10年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_1818,1,点击,"Blockchain Developer | FinTech | Shanghai | Level: Senior | Salary: 34k-42k/月. Design and deploy secure smart contracts on Ethereum for decentralized finance (DeFi) lending protocols. Skills: Solidity, Ethereum, Web3.js, Go","Solidity, Ethereum, Web3.js, Go",Shanghai,FinTech,Senior,38.0,Bachelor's,3-5年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_1909,1,点击,"Demand Forecaster | Logistics | Changsha | Level: Senior | Salary: 12k-15k/月. Incorporate macroeconomic indicators into advanced machine learning forecasts. Skills: S&OP Process, Python","S&OP Process, Python",Changsha,Logistics,Senior,13.5,Bachelor's,3-5年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_0068,1,点击,VoIP Admin | Telecom | Shanghai | Level: Intern | Salary: 6k-7k/月. Configure and maintain SIP trunking and Session Border Controllers. Skills: SIP/VoIP,SIP/VoIP,Shanghai,Telecom,Intern,6.5,Bachelor's,0年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_0168,0,无行为,"LTV Analyst | E-Commerce | Hangzhou | Level: Lead | Salary: 34k-42k/月. Evaluate the long-term ROI of various marketing channels based on cohort profitability. Skills: Cohort Analysis, Customer Analytics, SQL, Python","Cohort Analysis, Customer Analytics, SQL, Python",Hangzhou,E-Commerce,Lead,38.0,Bachelor's,3-5年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_0095,0,无行为,"Signal Processing Eng | Telecom | Hangzhou | Level: Senior | Salary: 21k-26k/月. Implement Massive MIMO beamforming algorithms. Skills: Signal Processing, Information Theory, MATLAB, DSP","Signal Processing, Information Theory, MATLAB, DSP",Hangzhou,Telecom,Senior,23.5,Master's,3-5年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_1948,0,无行为,"RF Optimization Eng | Telecom | Beijing | Level: Director | Salary: 39k-48k/月. Resolve interference issues in dense urban 4G/5G networks. Skills: RF Engineering, Telecom Fundamentals, Data Analysis","RF Engineering, Telecom Fundamentals, Data Analysis",Beijing,Telecom,Director,43.5,Master's,10年以上,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_00472,JD_1317,0,无行为,"Sound Engine Dev | Media | Xi'an | Level: Lead | Salary: 22k-27k/月. Develop spatial audio algorithms for immersive VR experiences. Skills: Audio Programming, DSP","Audio Programming, DSP",Xi'an,Media,Lead,24.5,Master's,3-5年,"Skills: MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting. Education: Ph.D.. Level: Mid-level. Expected Title: Reservoir Engineer. Industry: Energy","MATLAB/Simulink, Time Series Analysis, Decline Curve Analysis, Data Analysis, Financial Modeling, Research, ESG Reporting",Ph.D.,Suzhou,Mid-level,3.0,2,28.0,Energy
REC_03226,JD_1939,3,投递,"Adaptive Learning Dev | Education Technology | Guangzhou | Level: Intern | Salary: 5k-6k/月. Build recommendation engines that suggest personalized learning paths based on deficits. Skills: Algorithm Design, API Development","Algorithm Design, API Development",Guangzhou,Education Technology,Intern,5.5,High School,0-1年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1707,2,收藏,"Gamification Expert | Education Technology | Zhengzhou | Level: Mid-level | Salary: 14k-17k/月. Balance virtual economy elements within educational games to maintain motivation. Skills: Game Design, UI/UX Design","Game Design, UI/UX Design",Zhengzhou,Education Technology,Mid-level,15.5,Bachelor's,1-3年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_0745,2,收藏,"Online Tutor Coordinator | Education Technology | Chengdu | Level: Senior | Salary: 16k-19k/月. Optimize scheduling algorithms to match student demand with subject-expert tutors. Skills: Operations Management, Scheduling Algorithms, Data Analysis, Training","Operations Management, Scheduling Algorithms, Data Analysis, Training",Chengdu,Education Technology,Senior,17.5,Bachelor's,3-5年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1463,1,点击,GIS Specialist (RE) | Real Estate | Beijing | Level: Senior | Salary: 18k-22k/月. Maintain the integrity of spatial databases for land parcels. Skills: GIS (ArcGIS/QGIS),GIS (ArcGIS/QGIS),Beijing,Real Estate,Senior,20.0,Bachelor's,5-10年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_0471,1,点击,"Grid Stability Researcher | Energy | Suzhou | Level: Mid-level | Salary: 19k-23k/月. Develop control strategies for maintaining grid inertia. Skills: Power System Dynamics, PSCAD/PSS®E, MATLAB, Control Theory","Power System Dynamics, PSCAD/PSS®E, MATLAB, Control Theory",Suzhou,Energy,Mid-level,21.0,Master's,1-3年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1718,1,点击,"Category Manager | Retail | Chengdu | Level: Intern | Salary: 5k-6k/月. Develop markdown strategies to optimize seasonal inventory turnover. Skills: Category Management, Pricing Strategy, Negotiation","Category Management, Pricing Strategy, Negotiation",Chengdu,Retail,Intern,5.5,Bachelor's,0年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1173,0,无行为,"Digital Rights Manager | Media | Guangzhou | Level: Junior | Salary: 11k-13k/月. Audit platform usage data to identify potential piracy networks. Skills: DRM Technologies, Content Licensing","DRM Technologies, Content Licensing",Guangzhou,Media,Junior,12.0,Bachelor's,0年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_0855,0,无行为,"Biostatistician | Healthcare | Suzhou | Level: VP | Salary: 60k-74k/月. Calculate statistical power and sample size requirements for clinical trial designs. Skills: Survival Analysis, Clinical Trial Design, SAS","Survival Analysis, Clinical Trial Design, SAS",Suzhou,Healthcare,VP,67.0,Ph.D.,10年以上,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1267,0,无行为,"Instructional Designer | Education Technology | Chengdu | Level: Senior | Salary: 20k-25k/月. Develop interactive multimedia content using authoring tools like Articulate Storyline. Skills: Instructional Design, Pedagogy","Instructional Design, Pedagogy",Chengdu,Education Technology,Senior,22.5,Master's,1-3年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_03226,JD_1310,0,无行为,"Audience Analytics | Media | Nanjing | Level: VP | Salary: 37k-46k/月. Forecast viewership churn based on content consumption decline. Skills: Audience Segmentation, Predictive Modeling","Audience Segmentation, Predictive Modeling",Nanjing,Media,VP,41.5,Master's,5-10年,"Skills: UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development. Education: Master's. Level: Intern. Expected Title: Expert Gamification. Industry: Education Technology","UI/UX Design, SQL, Usability Testing, Predictive Modeling, User Research, Curriculum Development",Master's,Beijing,Intern,2.0,0,6.0,Education Technology
REC_01406,JD_0086,3,投递,"Store Planner | Retail | Shanghai | Level: Lead | Salary: 25k-31k/月. Determine stock allocations for new store openings. Skills: Inventory Planning, Retail Math, ERP Systems","Inventory Planning, Retail Math, ERP Systems",Shanghai,Retail,Lead,28.0,Bachelor's,10年以上,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_0080,2,收藏,Store Planner | Retail | Changsha | Level: Mid-level | Salary: 9k-11k/月. Analyze regional sales trends to inform macro-allocations. Skills: Retail Math,Retail Math,Changsha,Retail,Mid-level,10.0,Bachelor's,5-10年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_1350,2,收藏,"Buying Coordinator | Retail | Beijing | Level: Junior | Salary: 7k-8k/月. Communicate with vendors regarding quality and delivery issues. Skills: Procurement, Vendor Management, Excel","Procurement, Vendor Management, Excel",Beijing,Retail,Junior,7.5,Bachelor's,3-5年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_1419,1,点击,"Compliance Officer | FinTech | Wuhan | Level: Director | Salary: 61k-75k/月. Develop automated transaction monitoring rules to detect potential Anti-Money Laundering (AML) typologies. Skills: AML/KYC, Regulatory Compliance, Auditing","AML/KYC, Regulatory Compliance, Auditing",Wuhan,FinTech,Director,68.0,Ph.D.,5-10年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_1234,1,点击,"Reservoir Engineer | Energy | Xi'an | Level: Lead | Salary: 21k-25k/月. Perform decline curve analysis to estimate ultimate recovery. Skills: Reservoir Simulation, Petroleum Engineering, Decline Curve Analysis","Reservoir Simulation, Petroleum Engineering, Decline Curve Analysis",Xi'an,Energy,Lead,23.0,Master's,5-10年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_0653,1,点击,"Gameplay Programmer | Gaming | Suzhou | Level: Junior | Salary: 12k-15k/月. Implement character movement and combat mechanics in Unreal Engine. Skills: C++, 3D Math, Unreal Engine, Unity","C++, 3D Math, Unreal Engine, Unity",Suzhou,Gaming,Junior,13.5,Bachelor's,1-3年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_1318,0,无行为,UX Researcher (Edu) | Education Technology | Wuhan | Level: Senior | Salary: 16k-20k/月. Synthesize teacher ethnographic research into actionable personas for product teams. Skills: Qualitative Research,Qualitative Research,Wuhan,Education Technology,Senior,18.0,Bachelor's,5-10年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_1965,0,无行为,"Payments Architect | FinTech | Chongqing | Level: Senior | Salary: 41k-50k/月. Implement tokenization and P2PE to ensure PCI-DSS compliance across the transaction lifecycle. Skills: System Architecture, Payment Gateways, Microservices","System Architecture, Payment Gateways, Microservices",Chongqing,FinTech,Senior,45.5,Bachelor's,1-3年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_0620,0,无行为,"Instructional Designer | Education Technology | Wuhan | Level: Mid-level | Salary: 16k-20k/月. Develop interactive multimedia content using authoring tools like Articulate Storyline. Skills: Instructional Design, Curriculum Development, Articulate/Captivate, Pedagogy","Instructional Design, Curriculum Development, Articulate/Captivate, Pedagogy",Wuhan,Education Technology,Mid-level,18.0,Bachelor's,0-1年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_01406,JD_0992,0,无行为,"Predictive Maint Eng | Manufacturing | Guangzhou | Level: Mid-level | Salary: 14k-17k/月. Train machine learning models on sensor data to estimate RUL. Skills: Signal Processing, Reliability Engineering, Python, Machine Learning","Signal Processing, Reliability Engineering, Python, Machine Learning",Guangzhou,Manufacturing,Mid-level,15.5,Master's,1-3年,"Skills: Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy. Education: Master's. Level: Lead. Expected Title: Strategist Omnichannel. Industry: Retail","Category Management, C# / Java, CRM Systems (Salesforce), Vendor Management, API Integration, Pricing Strategy",Master's,Chengdu,Lead,2.0,4,50.0,Retail
REC_02877,JD_1906,3,投递,"Learning Scientist | Education Technology | Hangzhou | Level: Director | Salary: 28k-34k/月. Apply cognitive psychology principles to evaluate digital learning interventions. Skills: Cognitive Science, Educational Data Mining, R, Psychometrics","Cognitive Science, Educational Data Mining, R, Psychometrics",Hangzhou,Education Technology,Director,31.0,Bachelor's,5-10年,"Skills: Instructional Design, Cloud Computing, Cognitive Science, Experimental Design, Training. Education: Bachelor's. Level: Director. Expected Title: Student Success Analyst. Industry: Education Technology","Instructional Design, Cloud Computing, Cognitive Science, Experimental Design, Training",Bachelor's,Hangzhou,Director,1.0,6,41.0,Education Technology
REC_02877,JD_0670,2,收藏,"Curriculum Data Scientist | Education Technology | Changsha | Level: Mid-level | Salary: 9k-11k/月. Utilize NLP to analyze student open-ended responses and automate grading rubrics. Skills: NLP, Machine Learning, Python, SQL","NLP, Machine Learning, Python, SQL",Changsha,Education Technology,Mid-level,10.0,High School,10年以上,"Skills: Instructional Design, Cloud Computing, Cognitive Science, Experimental Design, Training. Education: Bachelor's. Level: Director. Expected Title: Student Success Analyst. Industry: Education Technology","Instructional Design, Cloud Computing, Cognitive Science, Experimental Design, Training",Bachelor's,Hangzhou,Director,1.0,6,41.0,Education Technology
